,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
870533,1157535,365898,Cash loans,30431.655,135000.0,156388.5,,135000.0,FRIDAY,14,Y,1,,,,XNA,Approved,-733,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,high,Cash X-Sell: high,365243.0,-703.0,-553.0,-553.0,-549.0,1.0
330217,1410712,442141,Cash loans,10482.795,90000.0,107604.0,,90000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-319,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-289.0,41.0,-259.0,-252.0,1.0
506121,1789883,305099,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-16,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1323711,1820538,317933,Consumer loans,10611.315,62995.5,59688.0,6300.0,62995.5,WEDNESDAY,20,Y,1,0.10397758270098692,,,XAP,Approved,-540,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,3268,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-507.0,-357.0,-357.0,-354.0,0.0
1235942,1441780,338443,Cash loans,10698.12,94500.0,112671.0,,94500.0,THURSDAY,19,Y,1,,,,XNA,Approved,-272,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
541526,1225746,452285,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-362,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
880082,2115468,392196,Consumer loans,21769.965,188950.5,205164.0,0.0,188950.5,WEDNESDAY,11,Y,1,0.0,,,XAP,Approved,-471,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,1500,Consumer electronics,12.0,middle,POS household with interest,,,,,,
19904,2421613,408163,Revolving loans,27000.0,540000.0,540000.0,,540000.0,SATURDAY,11,Y,1,,,,XAP,Approved,-289,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
1586050,1214976,134189,Cash loans,,0.0,0.0,,,MONDAY,8,Y,1,,,,XNA,Canceled,-85,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
27405,1525691,380707,Consumer loans,,133510.5,133510.5,0.0,133510.5,WEDNESDAY,13,Y,1,0.0,,,XAP,Unused offer,-526,Cash through the bank,CLIENT,,Refreshed,Computers,XNA,XNA,Country-wide,31,Connectivity,,XNA,POS mobile with interest,,,,,,
1188134,2398175,231348,Consumer loans,14151.15,109575.0,121918.5,0.0,109575.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-800,Cash through the bank,XAP,Other_A,Refreshed,Furniture,POS,XNA,Stone,70,Furniture,10.0,middle,POS industry with interest,365243.0,-769.0,-499.0,-709.0,-702.0,0.0
1090905,2793986,427558,Cash loans,18365.58,225000.0,269550.0,,225000.0,SATURDAY,16,Y,1,,,,XNA,Approved,-1344,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Country-wide,40,Connectivity,36.0,high,Cash Street: high,365243.0,-1314.0,-264.0,-984.0,-979.0,1.0
1147903,2475434,406138,Cash loans,10332.72,90000.0,95940.0,,90000.0,FRIDAY,16,Y,1,,,,XNA,Approved,-963,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-927.0,-597.0,-597.0,-590.0,0.0
1432316,1512333,213456,Cash loans,,0.0,0.0,,,SUNDAY,15,Y,1,,,,XNA,Canceled,-54,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
745619,2151734,243788,Cash loans,28820.475,270000.0,284256.0,,270000.0,THURSDAY,12,Y,1,,,,Other,Refused,-169,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle,,,,,,
449871,2506961,274183,Cash loans,37084.095,675000.0,732915.0,,675000.0,THURSDAY,10,Y,1,,,,XNA,Refused,-869,XNA,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),20,XNA,30.0,middle,Cash X-Sell: middle,,,,,,
804202,1659584,437318,Consumer loans,9773.46,114975.0,103477.5,11497.5,114975.0,MONDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-877,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Stone,16,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-832.0,-502.0,-532.0,-528.0,0.0
17174,1004118,238368,Consumer loans,15885.09,156793.5,156793.5,0.0,156793.5,TUESDAY,17,Y,1,0.0,,,XAP,Approved,-1157,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Country-wide,2200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1126.0,-796.0,-796.0,-788.0,0.0
759769,1083805,455122,Consumer loans,7431.75,67500.0,67500.0,0.0,67500.0,SUNDAY,10,Y,1,0.0,,,XAP,Approved,-1307,Cash through the bank,XAP,Family,New,Clothing and Accessories,POS,XNA,Stone,107,Clothing,10.0,low_normal,POS industry with interest,365243.0,-1274.0,-1004.0,-1094.0,-1090.0,0.0
1552008,2449352,173008,Cash loans,,0.0,0.0,,,WEDNESDAY,19,Y,1,,,,XNA,Canceled,-4,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
767164,2028790,194872,Consumer loans,23579.46,131652.0,139054.5,0.0,131652.0,TUESDAY,19,Y,1,0.0,,,XAP,Approved,-348,Cash through the bank,XAP,,New,Furniture,POS,XNA,Country-wide,54,Furniture,6.0,low_action,POS industry without interest,365243.0,-316.0,-166.0,-166.0,-161.0,0.0
363647,1317766,184986,Cash loans,16098.75,202500.0,202500.0,0.0,202500.0,SATURDAY,11,Y,1,0.0,,,XNA,Refused,-2506,XNA,SCO,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,18.0,middle,Cash Street: middle,,,,,,
1379199,2042504,157525,Cash loans,,0.0,0.0,,,TUESDAY,7,Y,1,,,,XNA,Canceled,-76,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
146489,1388787,374384,Consumer loans,4252.05,29187.0,21186.0,9000.0,29187.0,SUNDAY,7,Y,1,0.3247140456442784,,,XAP,Approved,-2447,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,36,Connectivity,6.0,high,POS mobile with interest,365243.0,-2416.0,-2266.0,-2266.0,-2258.0,1.0
468347,2489621,344042,Revolving loans,9000.0,180000.0,180000.0,,180000.0,SATURDAY,9,N,1,,,,XAP,Refused,-101,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
101711,1675775,256825,Consumer loans,8651.52,93766.5,84388.5,9378.0,93766.5,SATURDAY,18,Y,1,0.10892477105847556,,,XAP,Approved,-777,Cash through the bank,XAP,,New,Construction Materials,POS,XNA,Stone,50,Construction,12.0,middle,POS industry with interest,365243.0,-723.0,-393.0,-633.0,-622.0,0.0
485325,1621896,148833,Consumer loans,3211.875,15277.5,13702.5,1575.0,15277.5,WEDNESDAY,14,Y,1,0.11227741330834114,,,XAP,Approved,-2345,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,18,Connectivity,5.0,low_normal,POS mobile with interest,365243.0,-2308.0,-2188.0,-2218.0,-2208.0,0.0
421898,2083763,399081,Cash loans,15216.255,67500.0,78196.5,,67500.0,TUESDAY,12,Y,1,,,,XNA,Approved,-622,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,6.0,high,Cash X-Sell: high,365243.0,-592.0,-442.0,-592.0,-589.0,1.0
1545398,2728537,340115,Consumer loans,4607.01,25101.0,22590.0,2511.0,25101.0,FRIDAY,13,Y,1,0.1089481404217868,,,XAP,Approved,-857,Cash through the bank,XAP,,Refreshed,Photo / Cinema Equipment,POS,XNA,Country-wide,10,Connectivity,6.0,high,POS mobile with interest,365243.0,-785.0,-635.0,-695.0,-672.0,0.0
113016,2671037,454982,Consumer loans,5710.14,49950.0,55224.0,0.0,49950.0,MONDAY,17,Y,1,0.0,,,XAP,Approved,-698,Cash through the bank,XAP,,Refreshed,Auto Accessories,POS,XNA,Stone,140,Industry,12.0,middle,POS other with interest,365243.0,-667.0,-337.0,-337.0,-335.0,0.0
792760,2591533,330175,Cash loans,,0.0,0.0,,,WEDNESDAY,6,Y,1,,,,XNA,Canceled,-337,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1450291,2550268,316396,Cash loans,,0.0,0.0,,,THURSDAY,6,Y,1,,,,XNA,Canceled,-189,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
390207,2589837,199647,Cash loans,14901.3,135000.0,135000.0,,135000.0,SATURDAY,12,Y,1,,,,XNA,Refused,-837,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,,,,,,
1172424,2565898,394986,Consumer loans,3692.025,25105.5,29979.0,1350.0,25105.5,SATURDAY,12,Y,1,0.04693008801023737,,,XAP,Approved,-1811,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-1780.0,-1450.0,-1660.0,-1656.0,0.0
1122713,1456442,158540,Cash loans,17913.105,463500.0,555273.0,,463500.0,FRIDAY,10,Y,1,,,,XNA,Approved,-564,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Contact center,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
577464,1065809,435866,Consumer loans,,62496.0,62496.0,0.0,62496.0,TUESDAY,14,Y,1,0.0,,,XAP,Unused offer,-1719,Cash through the bank,CLIENT,Family,New,Mobile,XNA,XNA,Country-wide,20,Connectivity,,XNA,POS mobile with interest,,,,,,
1079106,1654493,422548,Consumer loans,,310621.5,310621.5,,310621.5,FRIDAY,13,Y,1,,,,XAP,Unused offer,-145,Cash through the bank,CLIENT,Family,Repeater,Consumer Electronics,XNA,XNA,Country-wide,1,Consumer electronics,,XNA,POS household with interest,,,,,,
198155,2131978,184076,Consumer loans,3855.465,20092.5,19156.5,2011.5,20092.5,MONDAY,11,Y,1,0.10349141929499073,,,XAP,Refused,-430,Cash through the bank,LIMIT,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,6.0,high,POS mobile with interest,,,,,,
247680,1726418,368435,Consumer loans,4693.725,25425.0,25425.0,0.0,25425.0,TUESDAY,16,Y,1,0.0,,,XAP,Approved,-738,XNA,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,30,Consumer electronics,6.0,middle,POS household with interest,365243.0,-701.0,-551.0,-551.0,-544.0,0.0
750194,2288761,310066,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-286,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1271844,1016610,327047,Cash loans,11895.885,135000.0,148365.0,,135000.0,SUNDAY,9,Y,1,,,,XNA,Approved,-761,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-731.0,-221.0,-326.0,-320.0,1.0
444642,1163549,291313,Consumer loans,17076.78,116145.0,124321.5,0.0,116145.0,WEDNESDAY,4,Y,1,0.0,,,XAP,Approved,-421,XNA,XAP,,Refreshed,Construction Materials,POS,XNA,Regional / Local,20,Construction,8.0,low_normal,POS industry without interest,365243.0,-384.0,-174.0,-204.0,-200.0,0.0
577664,2622169,125612,Cash loans,48565.71,1035000.0,1155226.5,,1035000.0,FRIDAY,7,Y,1,,,,Building a house or an annex,Approved,-514,Cash through the bank,XAP,,New,XNA,Cash,walk-in,AP+ (Cash loan),5,XNA,48.0,middle,Cash Street: middle,365243.0,-484.0,926.0,-364.0,-358.0,1.0
987472,2373499,172695,Consumer loans,10153.44,60925.5,57267.0,3658.5,60925.5,MONDAY,13,Y,1,0.06539854561569608,,,XAP,Refused,-2735,Cash through the bank,SCO,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,3000,Consumer electronics,6.0,low_normal,POS household without interest,,,,,,
1243034,1996463,177866,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-190,XNA,XAP,,XNA,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
209902,1360282,426228,Cash loans,11291.805,94500.0,121689.0,0.0,94500.0,WEDNESDAY,11,Y,1,0.0,,,Other,Approved,-1877,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,18.0,high,Cash Street: high,365243.0,-1847.0,-1337.0,-1337.0,-1334.0,1.0
1240711,1376331,161918,Cash loans,,0.0,0.0,,,FRIDAY,14,Y,1,,,,XNA,Canceled,-190,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1282266,1859917,194075,Cash loans,,0.0,0.0,,,SUNDAY,8,Y,1,,,,XNA,Canceled,-300,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
515071,2423912,113040,Consumer loans,,45585.0,45585.0,0.0,45585.0,TUESDAY,10,Y,1,0.0,,,XAP,Unused offer,-995,Cash through the bank,CLIENT,,Refreshed,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
1106285,2214848,151877,Consumer loans,9942.075,109791.0,96525.0,21960.0,109791.0,MONDAY,11,Y,1,0.20185201809204847,,,XAP,Approved,-1348,Cash through the bank,XAP,Unaccompanied,Refreshed,Audio/Video,POS,XNA,Country-wide,1073,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1317.0,-987.0,-1077.0,-1069.0,0.0
79842,1725558,233552,Cash loans,55631.16,1435500.0,1724463.0,,1435500.0,TUESDAY,15,Y,1,,,,XNA,Refused,-378,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
789039,2034433,435263,Cash loans,17279.64,463500.0,536917.5,,463500.0,MONDAY,9,Y,1,,,,Gasification / water supply,Refused,-228,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
523409,1365562,322159,Consumer loans,11220.525,62955.0,74101.5,0.0,62955.0,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-51,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,2417,Consumer electronics,8.0,middle,POS household with interest,365243.0,-21.0,189.0,365243.0,365243.0,1.0
1190835,1337777,249456,Cash loans,48672.45,900000.0,965340.0,,900000.0,MONDAY,7,Y,1,,,,XNA,Approved,-903,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30.0,middle,Cash X-Sell: middle,365243.0,-873.0,-3.0,365243.0,365243.0,1.0
1196820,2699158,356663,Cash loans,54979.2,450000.0,510484.5,,450000.0,WEDNESDAY,14,Y,1,,,,Urgent needs,Refused,-532,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,middle,Cash Street: middle,,,,,,
970150,2307920,300149,Consumer loans,6807.51,60660.0,56776.5,9000.0,60660.0,SUNDAY,9,Y,1,0.14901702252047733,,,XAP,Approved,-2076,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,63,Connectivity,12.0,high,POS household with interest,365243.0,-2045.0,-1715.0,-1715.0,-1712.0,0.0
69858,1149693,255823,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Canceled,-125,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
905000,2460526,314480,Cash loans,,0.0,0.0,,,FRIDAY,8,Y,1,,,,XNA,Canceled,-265,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1589228,1094410,171460,Cash loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-202,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1023772,1679322,161185,Cash loans,13472.73,67500.0,69727.5,0.0,67500.0,WEDNESDAY,14,Y,1,0.0,,,XNA,Approved,-2596,XNA,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,6.0,high,Cash Street: high,365243.0,-2566.0,-2416.0,-2416.0,-2410.0,1.0
554260,2182322,100652,Cash loans,,0.0,0.0,,,FRIDAY,11,Y,1,,,,XNA,Canceled,-511,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1191945,1889414,406653,Cash loans,,0.0,0.0,,,TUESDAY,6,Y,1,,,,XNA,Canceled,-119,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
732528,2505774,398234,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-517,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
464275,1821328,275920,Consumer loans,7471.755,74731.5,67252.5,7479.0,74731.5,SATURDAY,15,Y,1,0.1089943452103987,,,XAP,Approved,-2687,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,-1,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2656.0,-2386.0,-2386.0,-2378.0,0.0
996520,1172466,133619,Cash loans,9065.88,135000.0,152820.0,,135000.0,TUESDAY,17,Y,1,,,,XNA,Refused,-1539,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
852338,1630452,146057,Cash loans,19739.835,274500.0,361462.5,,274500.0,THURSDAY,14,Y,1,,,,XNA,Refused,-29,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
130018,1758072,138155,Cash loans,26120.025,675000.0,786370.5,,675000.0,FRIDAY,12,Y,1,,,,XNA,Refused,-1191,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,low_normal,Cash Street: low,,,,,,
763456,2213821,113497,Cash loans,16880.31,225000.0,322389.0,,225000.0,MONDAY,5,Y,1,,,,Urgent needs,Refused,-389,Cash through the bank,SCO,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle,,,,,,
1046594,2603105,123300,Cash loans,11213.01,112500.0,119925.0,,112500.0,WEDNESDAY,14,Y,1,,,,XNA,Refused,-222,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,,,,,,
234513,1650981,310352,Consumer loans,5568.3,36175.5,45792.0,0.0,36175.5,FRIDAY,14,Y,1,0.0,,,XAP,Approved,-1908,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,22,Connectivity,12.0,high,POS mobile with interest,365243.0,-1877.0,-1547.0,-1637.0,-1633.0,0.0
319826,1621306,229962,Cash loans,19536.525,315000.0,349929.0,,315000.0,MONDAY,11,Y,1,,,,XNA,Approved,-1632,XNA,XAP,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-1602.0,-912.0,-1242.0,-1234.0,1.0
1553582,1984447,113384,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,14,Y,1,,,,XAP,Approved,-393,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,-383.0,-349.0,365243.0,-288.0,-232.0,0.0
400441,2633892,382395,Revolving loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XAP,Canceled,-92,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Card Street,,,,,,
1556978,1575338,443512,Cash loans,20527.56,261000.0,282703.5,0.0,261000.0,MONDAY,15,Y,1,0.0,,,XNA,Approved,-1823,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1793.0,-1283.0,-1403.0,-1397.0,1.0
1259435,1030117,235991,Consumer loans,16026.345,159705.0,148977.0,22500.0,159705.0,FRIDAY,18,Y,1,0.14290281177385572,,,XAP,Approved,-820,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,150,Consumer electronics,12.0,middle,POS household with interest,365243.0,-789.0,-459.0,-789.0,-783.0,0.0
1308968,1219406,231194,Consumer loans,9896.13,87129.0,87129.0,0.0,87129.0,FRIDAY,10,Y,1,0.0,,,XAP,Approved,-97,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,20,Connectivity,10.0,low_normal,POS mobile without interest,,,,,,
543149,2581166,180602,Cash loans,,0.0,0.0,,,WEDNESDAY,18,Y,1,,,,XNA,Canceled,-73,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1250092,2236932,346132,Cash loans,14232.69,112500.0,119925.0,,112500.0,FRIDAY,17,Y,1,,,,Other,Canceled,-521,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Contact center,-1,XNA,12.0,high,Cash Street: high,,,,,,
900153,2674304,168831,Consumer loans,4602.555,17955.0,16155.0,1800.0,17955.0,TUESDAY,10,Y,1,0.10918204602415124,,,XAP,Approved,-2808,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,60,Connectivity,4.0,high,POS mobile with interest,365243.0,-2775.0,-2685.0,-2685.0,-2677.0,0.0
1061376,1860783,328872,Consumer loans,14461.83,69705.0,69705.0,0.0,69705.0,TUESDAY,16,Y,1,0.0,,,XAP,Approved,-1553,XNA,XAP,Children,Repeater,Gardening,POS,XNA,Stone,16,Construction,6.0,high,POS industry with interest,365243.0,-1522.0,-1372.0,-1372.0,-1366.0,0.0
648691,1958963,227523,Consumer loans,10095.57,113274.0,94815.0,27000.0,113274.0,SATURDAY,11,Y,1,0.2413943647781843,,,XAP,Approved,-1902,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,-1,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1871.0,-1541.0,-1541.0,-1523.0,0.0
1215538,1628755,217519,Cash loans,,0.0,0.0,,,SATURDAY,11,Y,1,,,,XNA,Canceled,-186,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
62749,2222146,174678,Consumer loans,3874.095,20700.0,21928.5,0.0,20700.0,FRIDAY,5,Y,1,0.0,,,XAP,Approved,-269,XNA,XAP,,New,Computers,POS,XNA,Stone,50,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-234.0,-84.0,-84.0,-78.0,0.0
730525,1437878,414108,Consumer loans,7659.54,80550.0,79672.5,8055.0,80550.0,SUNDAY,8,Y,1,0.09999860103989364,,,XAP,Approved,-1276,Cash through the bank,XAP,Unaccompanied,New,Furniture,POS,XNA,Stone,40,Furniture,12.0,low_normal,POS industry with interest,365243.0,-1245.0,-915.0,-915.0,-912.0,0.0
548927,2537519,190744,Consumer loans,6083.505,90175.5,74245.5,15930.0,90175.5,FRIDAY,3,Y,1,0.19239392275970946,,,XAP,Approved,-151,Cash through the bank,XAP,Unaccompanied,Repeater,Consumer Electronics,POS,XNA,Country-wide,200,Consumer electronics,18.0,middle,POS household with interest,365243.0,-121.0,389.0,365243.0,365243.0,0.0
1599293,1250103,135667,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-314,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
183773,2837229,312074,Cash loans,9036.135,67500.0,81864.0,,67500.0,TUESDAY,11,Y,1,,,,XNA,Approved,-384,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,AP+ (Cash loan),5,XNA,12.0,high,Cash X-Sell: high,365243.0,-354.0,-24.0,-174.0,-169.0,1.0
1569307,1906277,358125,Consumer loans,6000.165,47848.5,52587.0,0.0,47848.5,SUNDAY,9,Y,1,0.0,,,XAP,Approved,-2485,Cash through the bank,XAP,Children,New,Photo / Cinema Equipment,POS,XNA,Country-wide,1763,Consumer electronics,12.0,high,POS household with interest,365243.0,-2454.0,-2124.0,-2124.0,-2121.0,1.0
731794,1715755,288736,Cash loans,12599.325,112500.0,119925.0,,112500.0,FRIDAY,12,Y,1,,,,XNA,Approved,-402,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-372.0,-42.0,-42.0,-36.0,1.0
1647528,1050619,245305,Consumer loans,6955.56,31590.0,26104.5,6318.0,31590.0,SATURDAY,18,Y,1,0.2122253485584505,,,XAP,Approved,-1185,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,80,Connectivity,4.0,middle,POS mobile without interest,365243.0,-1154.0,-1064.0,-1064.0,-1058.0,0.0
442930,1477112,154783,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-56,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
