,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
263155,404714,0,Cash loans,F,Y,N,2,225000.0,1485000.0,39303.0,1485000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-13007,-4109,-73.0,-3057,5.0,1,1,0,1,0,0,Managers,4.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Government,,0.6476223399106761,0.3859146722745145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,1.0,-1744.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
55379,164171,0,Cash loans,F,N,Y,0,247500.0,339948.0,34830.0,315000.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.04622,-19308,-2722,-8153.0,-2832,,1,1,0,1,0,0,,1.0,1,1,WEDNESDAY,15,0,0,0,0,1,1,Other,,0.7213351962093278,0.8193176922872417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
151442,275547,0,Cash loans,F,N,Y,0,90000.0,681444.0,22648.5,517500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018801,-15527,-5626,-7006.0,-4269,,1,1,0,1,0,0,Sales staff,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,Industry: type 3,,0.2079861055689753,0.30620229831350426,0.2227,0.1617,0.9811,0.7416,0.1046,0.24,0.2069,0.3333,0.375,0.0987,0.1816,0.2239,0.0,0.0,0.2269,0.1678,0.9811,0.7517,0.1055,0.2417,0.2069,0.3333,0.375,0.10099999999999999,0.1983,0.2333,0.0,0.0,0.2248,0.1617,0.9811,0.7451,0.1052,0.24,0.2069,0.3333,0.375,0.1004,0.1847,0.228,0.0,0.0,reg oper account,block of flats,0.2853,Panel,No,0.0,0.0,0.0,0.0,-1962.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
25272,129397,0,Cash loans,F,N,N,1,157500.0,512064.0,19431.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11783,-182,-5118.0,-3698,,1,1,0,1,0,0,Core staff,3.0,2,2,SATURDAY,11,0,0,0,1,1,0,Kindergarten,0.7080539627970046,0.7154382077720431,0.4329616670974407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-1357.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
249784,389014,0,Cash loans,F,N,Y,0,112500.0,407965.5,23548.5,369000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-16627,-731,-10675.0,-171,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,17,0,0,0,0,0,0,Trade: type 7,0.5778935532974594,0.4404884165440535,0.8327850252992314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-3248.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
169998,297028,0,Cash loans,F,N,N,0,112500.0,589050.0,23490.0,526500.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-20824,365243,-13211.0,-4163,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.6803427841700156,0.5703930924422623,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1327.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,1.0
240563,378594,0,Revolving loans,F,N,Y,1,202500.0,540000.0,27000.0,540000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.002506,-15211,-7313,-1509.0,-3559,,1,1,0,1,0,0,High skill tech staff,3.0,2,2,SATURDAY,5,0,0,0,0,0,0,Housing,0.6081827178795289,0.7048704726966987,0.42765737003502935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-667.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
83796,197188,0,Cash loans,M,N,Y,0,157500.0,490495.5,47911.5,454500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-19452,-1151,-13388.0,-2715,,1,1,0,1,0,0,,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,0.7309992298616348,0.6361320003372891,0.6479768603302221,0.0608,0.0445,0.9752,0.66,0.0057,0.0,0.1034,0.1667,0.2083,0.0132,0.0488,0.0505,0.0039,0.0084,0.062,0.0461,0.9752,0.6733,0.0057,0.0,0.1034,0.1667,0.2083,0.0135,0.0533,0.0526,0.0039,0.0089,0.0614,0.0445,0.9752,0.6645,0.0057,0.0,0.1034,0.1667,0.2083,0.0134,0.0496,0.0514,0.0039,0.0086,reg oper account,block of flats,0.0447,"Stone, brick",No,0.0,0.0,0.0,0.0,-1002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
131140,252100,0,Revolving loans,F,N,Y,0,103500.0,292500.0,14625.0,292500.0,Children,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.025164,-22035,-2690,-2288.0,-3386,,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,11,0,0,0,0,1,1,Transport: type 4,,0.28040742860329754,0.7610263695502636,0.0,,0.9543,,,0.0,,,,,,0.009000000000000001,,,0.0,,0.9543,,,0.0,,,,,,0.0094,,,0.0,,0.9543,,,0.0,,,,,,0.0092,,,,block of flats,0.0129,,Yes,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
253755,393619,0,Cash loans,F,N,Y,1,157500.0,256500.0,14044.5,256500.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.002134,-16457,-9565,-8192.0,-8,,1,1,0,1,0,0,Medicine staff,2.0,3,3,SATURDAY,6,0,0,0,0,0,0,Kindergarten,0.4948716628466873,0.1963939767488579,0.470456116119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-345.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
136975,258869,0,Revolving loans,M,Y,Y,1,900000.0,1350000.0,67500.0,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006296,-16095,-468,-1878.0,-4201,2.0,1,1,1,1,1,1,Managers,3.0,3,3,FRIDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.7153880223188568,0.7107181587085397,0.3842068130556564,0.0412,,0.9811,0.7416,,,0.1379,0.1667,,,,0.0354,,0.0767,0.042,,0.9811,0.7517,,,0.1379,0.1667,,,,0.0369,,0.0812,0.0416,,0.9811,0.7451,,,0.1379,0.1667,,,,0.0361,,0.0783,,block of flats,0.0446,"Stone, brick",No,0.0,0.0,0.0,0.0,-555.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16554,119310,0,Cash loans,F,N,Y,0,225000.0,679266.0,22041.0,567000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00496,-18177,365243,-729.0,-1726,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.7112349163321662,0.5814837058057234,0.1129,,0.9881,,,0.0,0.3103,0.1875,,0.0114,,,,,0.0998,,0.9871,,,0.0,0.2759,0.1667,,0.0116,,,,,0.114,,0.9881,,,0.0,0.3103,0.1875,,0.0116,,,,,,,0.0856,"Stone, brick",No,1.0,0.0,0.0,0.0,-719.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
81044,193961,0,Cash loans,F,N,Y,0,189000.0,500211.0,35703.0,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-20434,365243,-8898.0,-3892,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.5372878237917023,0.6738300778602003,0.0825,0.0556,0.9876,0.83,0.0164,0.08,0.069,0.375,0.4167,0.0097,0.0672,0.0834,0.0,0.0,0.084,0.0577,0.9876,0.8367,0.0166,0.0806,0.069,0.375,0.4167,0.01,0.0735,0.0869,0.0,0.0,0.0833,0.0556,0.9876,0.8323,0.0166,0.08,0.069,0.375,0.4167,0.0099,0.0684,0.0849,0.0,0.0,org spec account,block of flats,0.0746,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
297644,444822,0,Cash loans,M,Y,Y,0,157500.0,576072.0,21847.5,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13018,-2411,-7095.0,-187,12.0,1,1,0,1,0,0,Low-skill Laborers,2.0,1,1,TUESDAY,10,0,0,0,0,1,1,Industry: type 4,,0.6897148596840477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1828.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
92072,206915,0,Revolving loans,F,N,Y,0,450000.0,900000.0,45000.0,900000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.011703,-13414,-360,-5914.0,-5906,,1,1,0,1,0,0,Core staff,1.0,2,2,MONDAY,18,1,1,0,0,0,0,Business Entity Type 2,0.6352334081469488,0.7581546127757836,,0.0825,0.0792,0.9762,0.6736,0.0,0.0,0.1379,0.1667,0.2083,0.0141,0.0672,0.0638,0.0,0.0,0.084,0.0822,0.9762,0.6864,0.0,0.0,0.1379,0.1667,0.2083,0.0145,0.0735,0.0664,0.0,0.0,0.0833,0.0792,0.9762,0.6779999999999999,0.0,0.0,0.1379,0.1667,0.2083,0.0144,0.0684,0.0649,0.0,0.0,reg oper spec account,block of flats,0.0502,"Stone, brick",No,0.0,0.0,0.0,0.0,-173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
65769,176263,0,Cash loans,F,N,N,2,202500.0,1467612.0,59773.5,1350000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-13472,-3552,-844.0,-4290,,1,1,1,1,0,0,Secretaries,4.0,2,2,MONDAY,8,0,0,0,0,0,0,Other,0.7313693045158047,0.6074366778127089,0.6706517530862718,0.1175,0.0727,0.9975,,,0.12,0.1034,0.375,,,,0.122,,0.0109,0.1197,0.0754,0.997,,,0.1208,0.1034,0.375,,,,0.1229,,0.0,0.1187,0.0727,0.9975,,,0.12,0.1034,0.375,,,,0.1242,,0.0111,,block of flats,0.0975,"Stone, brick",No,1.0,0.0,1.0,0.0,-1822.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
66901,177574,0,Cash loans,M,N,N,0,157500.0,547344.0,28075.5,472500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,With parents,0.018801,-8612,-821,-3465.0,-1295,,1,1,0,1,0,0,Core staff,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.5280558256986227,0.6313545365850379,0.0309,,0.9578,,,,0.1724,0.0833,,,,0.0338,,,0.0315,,0.9578,,,,0.1724,0.0833,,,,0.0352,,,0.0312,,0.9578,,,,0.1724,0.0833,,,,0.0344,,,,block of flats,0.0271,"Stone, brick",No,0.0,0.0,0.0,0.0,-645.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0
68274,179172,0,Cash loans,M,Y,N,0,225000.0,450000.0,20979.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-15459,-881,-7466.0,-4167,8.0,1,1,0,1,1,0,,2.0,2,2,THURSDAY,14,0,0,0,1,1,0,Business Entity Type 3,,0.7001496353133272,0.6738300778602003,0.0,,0.0,,,0.0,,,,,,,,,0.0,,0.0005,,,0.0,,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,block of flats,0.0,,No,0.0,0.0,0.0,0.0,-1703.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
226892,362815,0,Cash loans,F,N,Y,0,112500.0,337500.0,18436.5,337500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,0.018209,-8523,-356,-8523.0,-64,,1,1,1,1,0,0,Medicine staff,1.0,3,3,THURSDAY,13,0,0,0,1,1,0,Other,0.2509052898311805,0.5454427131426449,0.4632753280912678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1042.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
71103,182464,0,Cash loans,F,N,N,1,135000.0,824823.0,21888.0,688500.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.022625,-14681,-1835,-2845.0,-4918,,1,1,0,1,0,0,Managers,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.530360427085056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1016.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
228255,364386,0,Cash loans,M,Y,N,1,225000.0,1350000.0,52825.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.006207,-9821,-820,-9406.0,-2354,8.0,1,1,1,1,1,0,Managers,3.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.2173120609233292,0.4573220592382151,0.4066174366275036,,,0.9742,,,,,,,,,0.0019,,,,,0.9742,,,,,,,,,0.002,,,,,0.9742,,,,,,,,,0.0019,,,,block of flats,0.0016,,Yes,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
239608,377468,0,Cash loans,F,N,Y,0,112500.0,497520.0,33376.5,450000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.030755,-15413,-1563,-3468.0,-3626,,1,1,0,1,0,0,Sales staff,1.0,2,2,THURSDAY,16,0,0,0,0,0,0,Trade: type 7,0.5303644889049318,0.6648412408942129,0.4561097392782771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5061,105915,0,Cash loans,F,Y,Y,1,112500.0,517788.0,25312.5,427500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.022625,-10248,-741,-3081.0,-2475,8.0,1,1,0,1,1,0,Accountants,3.0,2,2,WEDNESDAY,17,0,0,0,1,1,0,Business Entity Type 3,0.3494777347509505,0.5714162708148769,0.6986675550534175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1779.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
33503,138809,0,Cash loans,M,N,N,2,90000.0,808650.0,26086.5,675000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.00496,-13484,-817,-5697.0,-3850,,1,1,1,1,0,0,Laborers,4.0,2,2,FRIDAY,16,0,0,0,0,1,1,Construction,,0.6071707071877025,0.7252764347002191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1079.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
127120,247422,0,Cash loans,F,Y,N,0,90000.0,1042560.0,34456.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-14229,-624,-14173.0,-2250,7.0,1,1,1,1,0,0,Laborers,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 1,0.7283822153103398,0.5510319778022698,0.5460231970049609,0.0619,0.053,0.9786,0.7076,0.008,0.0,0.1379,0.1667,0.0417,0.0,0.0504,0.0513,0.0,0.0,0.063,0.055,0.9786,0.7190000000000001,0.0081,0.0,0.1379,0.1667,0.0417,0.0,0.0551,0.0535,0.0,0.0,0.0625,0.053,0.9786,0.7115,0.0081,0.0,0.1379,0.1667,0.0417,0.0,0.0513,0.0522,0.0,0.0,reg oper account,block of flats,0.0539,Panel,No,0.0,0.0,0.0,0.0,-1761.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
111271,229098,0,Cash loans,F,Y,Y,1,90000.0,547344.0,35109.0,472500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-16424,-630,-4482.0,-4498,11.0,1,1,0,1,0,0,Laborers,3.0,3,3,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.1973898277499017,0.4776491548517548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-2067.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
113677,231834,0,Cash loans,F,N,Y,0,166500.0,1006920.0,42790.5,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-22196,365243,-12103.0,-2108,,1,0,0,1,0,0,,1.0,1,1,FRIDAY,12,0,0,0,0,0,0,XNA,,0.7728438004154212,0.7922644738669378,,,0.9831,0.7688,0.1691,,,,,0.1972,,0.7104,,0.0,,,0.9831,0.7779,0.1706,,,,,0.2017,,0.7401,,0.0,,,0.9831,0.7719,0.1702,,,,,0.2006,,0.7231,,0.0,,block of flats,0.6512,"Stone, brick",No,0.0,0.0,0.0,0.0,-304.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
265719,407798,0,Cash loans,F,N,Y,0,180000.0,728460.0,41949.0,675000.0,,Pensioner,Higher education,Separated,House / apartment,0.005313,-24579,365243,-2884.0,-1273,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,XNA,,0.541628641871568,0.5814837058057234,0.0619,,0.9866,,,0.0,0.0345,0.1667,,,,0.0405,,,0.063,,0.9866,,,0.0,0.0345,0.1667,,,,0.0422,,,0.0625,,0.9866,,,0.0,0.0345,0.1667,,,,0.0412,,,,block of flats,0.0387,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
99831,215893,0,Cash loans,M,N,N,0,157500.0,975771.0,34699.5,814500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-13144,-1152,-1197.0,-2606,,1,1,0,1,0,1,Laborers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 4,0.3754997849841714,0.5722622088647839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-489.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
173062,300553,0,Cash loans,F,N,Y,0,45000.0,119925.0,11682.0,112500.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-21543,365243,-6878.0,-4722,,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.16318703546427088,0.7032033049040319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-575.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
38680,144801,0,Revolving loans,M,Y,Y,1,270000.0,135000.0,6750.0,135000.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.018029,-17138,-8436,-6180.0,-673,33.0,1,1,1,1,1,0,Managers,3.0,3,2,TUESDAY,13,0,0,0,0,0,0,Electricity,,0.5001549566059748,0.5082869913916046,0.2938,0.1858,0.9851,0.7959999999999999,0.0715,0.32,0.2759,0.3333,0.375,0.2388,0.2362,0.3072,0.0154,0.0198,0.2994,0.1928,0.9851,0.804,0.0721,0.3222,0.2759,0.3333,0.375,0.2442,0.258,0.3201,0.0156,0.021,0.2967,0.1858,0.9851,0.7987,0.0719,0.32,0.2759,0.3333,0.375,0.2429,0.2403,0.3127,0.0155,0.0202,reg oper account,block of flats,0.3092,Panel,No,0.0,0.0,0.0,0.0,-1682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
113970,232183,0,Cash loans,F,N,Y,0,112500.0,339948.0,25546.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008625,-18292,-6353,-9345.0,-1661,,1,1,0,1,0,0,Medicine staff,1.0,2,2,FRIDAY,16,0,0,0,0,0,0,Medicine,,0.3664212987220665,0.6195277080511546,0.0928,,0.9806,,,,0.2069,0.1667,,0.0453,,0.0877,,0.0,0.0945,,0.9806,,,,0.2069,0.1667,,0.0464,,0.0914,,0.0,0.0937,,0.9806,,,,0.2069,0.1667,,0.0461,,0.0893,,0.0,,,0.0819,Panel,No,0.0,0.0,0.0,0.0,-1438.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
141768,264376,0,Cash loans,F,N,Y,0,135000.0,431280.0,22149.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.007273999999999998,-17275,-3161,-12062.0,-774,,1,1,0,1,1,0,,2.0,2,2,SATURDAY,14,0,0,0,0,0,0,School,0.40870719096689057,0.6930091151805554,0.5919766183185521,0.0443,0.0,0.9707,0.5988,0.0651,0.0,0.0345,0.0833,0.125,0.0357,0.0361,0.0174,0.0,0.0,0.0452,0.0,0.9707,0.6145,0.0657,0.0,0.0345,0.0833,0.125,0.0365,0.0395,0.0182,0.0,0.0,0.0448,0.0,0.9707,0.6042,0.0655,0.0,0.0345,0.0833,0.125,0.0363,0.0368,0.0177,0.0,0.0,reg oper account,block of flats,0.0493,"Stone, brick",No,0.0,0.0,0.0,0.0,-2134.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
